scop_id,pdb_id,scop_class,hierarchy,superfamily
d2zzla_,2zzl,f,f.13.1.1,f.13.1
d5w97d_,5w97,f,f.23.1.1,f.23.1
d6nmpg_,6nmp,f,f.23.2.1,f.23.2
d6nmpm_,6nmp,f,f.23.7.1,f.23.7
d6jljj_,6jlj,f,f.23.32.1,f.23.32
d2zxwb1,2zxw,f,f.17.2.1,f.17.2
d3wg7y_,3wg7,f,f.23.6.1,f.23.6
d1qovl_,1qov,f,f.26.1.1,f.26.1
d1ntzh_,1ntz,f,f.28.1.1,f.28.1
d3wixc_,3wix,f,f.1.4.1,f.1.4
d3asoc_,3aso,f,f.25.1.1,f.25.1
d2d2ca1,2d2c,f,f.21.1.2,f.21.1
d3fyic_,3fyi,f,f.24.1.1,f.24.1
d3anzb1,3anz,f,f.6.1.1,f.6.1
d6oqba_,6oqb,f,f.1.4.1,f.1.4
d7dkz2_,7dkz,f,f.43.1.0,f.43.1
d6jllk_,6jll,f,f.23.36.1,f.23.36
d1c17c_,1c17,f,f.17.1.1,f.17.1
d3rgma_,3rgm,f,f.4.3.3,f.4.3
d4uyod_,4uyo,f,f.62.1.1,f.62.1
d4j0oc_,4j0o,f,f.6.1.0,f.6.1
d2d2ct1,2d2c,f,f.23.26.1,f.23.26
d2at9a_,2at9,f,f.13.1.1,f.13.1
d3ar9a1,3ar9,f,f.33.1.1,f.33.1
d4d65c_,4d65,f,f.4.3.0,f.4.3
d4s0ob_,4s0o,f,f.1.4.1,f.1.4
d3wmoy_,3wmo,f,f.3.1.0,f.3.1
d4zbfh1,4zbf,f,f.1.4.1,f.1.4
d3b60b2,3b60,f,f.37.1.1,f.37.1
d7dxhf_,7dxh,f,f.23.38.1,f.23.38
d4lxda_,4lxd,f,f.1.4.1,f.1.4
d5vn9a_,5vn9,f,f.13.1.1,f.13.1
d5avva1,5avv,f,f.33.1.1,f.33.1
d4lwyl_,4lwy,f,f.26.1.1,f.26.1
d6j8mz_,6j8m,f,f.23.7.1,f.23.7
d2fkws_,2fkw,f,f.3.1.1,f.3.1
d5iy5z_,5iy5,f,f.23.7.1,f.23.7
d3p4pp_,3p4p,f,f.21.2.2,f.21.2
d6rf4e_,6rf4,f,f.13.1.0,f.13.1
d5h2fj_,5h2f,f,f.23.32.1,f.23.32
d1e14h2,1e14,f,f.23.10.1,f.23.10
d3h6la_,3h6l,f,f.54.1.2,f.54.1
d7c529_,7c52,f,f.3.1.0,f.3.1
d3abkz_,3abk,f,f.23.7.1,f.23.7
d6z27l_,6z27,f,f.26.1.1,f.26.1
d5b1ak_,5b1a,f,f.23.5.1,f.23.5
d5zzna_,5zzn,f,f.26.1.1,f.26.1
d4in5l_,4in5,f,f.26.1.1,f.26.1
d2jiyl_,2jiy,f,f.26.1.1,f.26.1
d2a9hc_,2a9h,f,f.14.1.1,f.14.1
d6udta_,6udt,f,f.1.4.1,f.1.4
d6c1ma1,6c1m,f,f.14.1.2,f.14.1
d2y00a_,2y00,f,f.13.1.3,f.13.1
d3arch_,3arc,f,f.23.33.1,f.23.33
d7d5wx_,7d5w,f,f.23.5.1,f.23.5
d1kzug_,1kzu,f,f.3.1.1,f.3.1
d4y28f_,4y28,f,f.23.16.0,f.23.16
d7cohi_,7coh,f,f.23.3.1,f.23.3
d6hcpb_,6hcp,f,f.4.3.0,f.4.3
d6oqrr_,6oqr,f,f.17.1.1,f.17.1
d4h13h_,4h13,f,f.23.27.1,f.23.27
d6qd7a_,6qd7,f,f.64.1.1,f.64.1
d5jrfa_,5jrf,f,f.13.1.0,f.13.1
d1qjqa_,1qjq,f,f.4.3.3,f.4.3
d1vf5e_,1vf5,f,f.23.24.1,f.23.24
d3rkoe_,3rko,f,f.73.3.1,f.73.3
d6bw2d_,6bw2,f,f.1.4.1,f.1.4
d3l71d2,3l71,f,f.23.11.0,f.23.11
d6u64a_,6u64,f,f.1.4.1,f.1.4
d5lsel_,5lse,f,f.26.1.1,f.26.1
d3bz2e_,3bz2,f,f.23.38.1,f.23.38
d4c9ga_,4c9g,f,f.42.1.0,f.42.1
d3du2m_,3du2,f,f.26.1.1,f.26.1
d5gthb_,5gth,f,f.55.1.1,f.55.1
d6ivme_,6ivm,f,f.67.1.1,f.67.1
d4brrc_,4brr,f,f.62.1.1,f.62.1
d3wmop_,3wmo,f,f.3.1.0,f.3.1
d6ziam_,6zia,f,f.26.1.1,f.26.1
d4gt0a1,4gt0,f,f.10.1.0,f.10.1
d5z84d_,5z84,f,f.23.1.1,f.23.1
d3ze3c_,3ze3,f,f.62.1.1,f.62.1
d4brbe_,4brb,f,f.62.1.1,f.62.1
d4xk8j_,4xk8,f,f.23.18.0,f.23.18
d4hw3b1,4hw3,f,f.1.4.1,f.1.4
d3wmmh1,3wmm,f,f.23.10.0,f.23.10
d7cp5g_,7cp5,f,f.23.2.1,f.23.2
d2w0fc_,2w0f,f,f.14.1.1,f.14.1
d6zi4h1,6zi4,f,f.23.10.1,f.23.10
d5gthf_,5gth,f,f.23.38.1,f.23.38
d6z5r1_,6z5r,f,f.3.1.0,f.3.1
d3eb7c1,3eb7,f,f.1.3.0,f.1.3
d6trdx_,6trd,f,f.23.20.1,f.23.20
d6juwj_,6juw,f,f.23.4.1,f.23.4
d2eijj_,2eij,f,f.23.4.1,f.23.4
d3mkua_,3mku,f,f.61.1.1,f.61.1
d5x1bg_,5x1b,f,f.23.2.1,f.23.2
d1t5ef_,1t5e,f,f.46.1.1,f.46.1
d2prch2,2prc,f,f.23.10.1,f.23.10
d4gp4b1,4gp4,f,f.17.2.1,f.17.2
d3hb3a_,3hb3,f,f.24.1.1,f.24.1
d1um3d1,1um3,f,f.23.12.0,f.23.12
d3mk8a_,3mk8,f,f.1.4.1,f.1.4
d6j8mb1,6j8m,f,f.17.2.1,f.17.2
d7c9rj_,7c9r,f,f.3.1.0,f.3.1
d3zk6a1,3zk6,f,f.1.4.1,f.1.4
d2y03a_,2y03,f,f.13.1.3,f.13.1
d6nmpv_,6nmp,f,f.23.3.1,f.23.3
d5wddb_,5wdd,f,f.1.4.0,f.1.4
d1jvma_,1jvm,f,f.14.1.1,f.14.1
d2m03a1,2m03,f,f.1.4.1,f.1.4
d1k6lh2,1k6l,f,f.23.10.1,f.23.10
d2pnog1,2pno,f,f.56.1.1,f.56.1
d5dysa_,5dys,f,f.13.1.2,f.13.1
d1v54j_,1v54,f,f.23.4.1,f.23.4
d4y9ha_,4y9h,f,f.13.1.1,f.13.1
d7d5xz_,7d5x,f,f.23.7.1,f.23.7
d7d1tk_,7d1t,f,f.23.36.1,f.23.36
d4rcrh2,4rcr,f,f.23.10.1,f.23.10
d5nupc_,5nup,f,f.4.3.1,f.4.3
d6z5rv_,6z5r,f,f.3.1.0,f.3.1
d2wu5k_,2wu5,f,f.21.2.2,f.21.2
d3dvua_,3dvu,f,f.1.4.1,f.1.4
d1oczp_,1ocz,f,f.25.1.1,f.25.1
d4kyta1,4kyt,f,f.33.1.1,f.33.1
d6ga2a_,6ga2,f,f.13.1.1,f.13.1
d6ovba1,6ovb,f,f.1.3.0,f.1.3
d1nqha_,1nqh,f,f.4.3.3,f.4.3
d4p1xg_,4p1x,f,f.6.1.1,f.6.1
d3b60a2,3b60,f,f.37.1.1,f.37.1
d5d56e_,5d56,f,f.62.1.1,f.62.1
d5itcb_,5itc,f,f.13.1.0,f.13.1
d1s3rb1,1s3r,f,f.69.1.1,f.69.1
d3l71q2,3l71,f,f.23.11.0,f.23.11
d2agva1,2agv,f,f.33.1.1,f.33.1
d5x19p_,5x19,f,f.25.1.1,f.25.1
d3b60c2,3b60,f,f.37.1.1,f.37.1
d4xk89_,4xk8,f,f.43.1.0,f.43.1
d3gb7c_,3gb7,f,f.14.1.1,f.14.1
d5zcom_,5zco,f,f.23.7.1,f.23.7
d4prcm_,4prc,f,f.26.1.1,f.26.1
d1sqqh_,1sqq,f,f.28.1.1,f.28.1
d7coho1,7coh,f,f.17.2.1,f.17.2
d4pj0b_,4pj0,f,f.55.1.1,f.55.1
d4pd4i_,4pd4,f,f.23.14.1,f.23.14
d3codb_,3cod,f,f.13.1.1,f.13.1
d3wmmd_,3wmm,f,f.3.1.0,f.3.1
d5azsc_,5azs,f,f.5.1.0,f.5.1
d6rfaa_,6rfa,f,f.13.1.0,f.13.1
d4lcza_,4lcz,f,f.43.1.1,f.43.1
d6bplb1,6bpl,f,f.37.1.1,f.37.1
d1ntzk_,1ntz,f,f.23.15.1,f.23.15
d7ddqj_,7ddq,f,f.3.1.1,f.3.1
d1uunb_,1uun,f,f.6.1.2,f.6.1
d7ddqn_,7ddq,f,f.3.1.0,f.3.1
d4dxwa_,4dxw,f,f.14.1.0,f.14.1
d7dz7j_,7dz7,f,f.23.18.0,f.23.18
d5y5s9_,5y5s,f,f.3.1.0,f.3.1
d3l70s_,3l70,f,f.27.1.1,f.27.1
d3wmo5_,3wmo,f,f.3.1.0,f.3.1
d3igac_,3iga,f,f.14.1.1,f.14.1
d1sqvj_,1sqv,f,f.23.14.1,f.23.14
d4zbik1,4zbi,f,f.1.4.1,f.1.4
d4zbfg1,4zbf,f,f.1.4.1,f.1.4
d1kg9a_,1kg9,f,f.13.1.1,f.13.1
d3b8eh_,3b8e,f,f.23.43.1,f.23.43
d6iw4b1,6iw4,f,f.10.1.0,f.10.1
d3wmoh1,3wmo,f,f.23.10.0,f.23.10
d7couh_,7cou,f,f.23.33.1,f.23.33
d2hn2d2,2hn2,f,f.17.3.1,f.17.3
d4al1a_,4al1,f,f.56.1.0,f.56.1
d5jhla1,5jhl,f,f.10.1.0,f.10.1
d6jllo_,6jll,f,f.4.1.4,f.4.1
d2dysb2,2dys,f,f.17.2.1,f.17.2
d3h1jp2,3h1j,f,f.32.1.0,f.32.1
d3h1je1,3h1j,f,f.23.12.0,f.23.12
d3bz1l_,3bz1,f,f.23.31.1,f.23.31
d1bl8a_,1bl8,f,f.14.1.1,f.14.1
d6m0rb_,6m0r,f,f.40.1.1,f.40.1
d2roca2,2roc,f,f.1.4.1,f.1.4
d3x3ba_,3x3b,f,f.13.1.0,f.13.1
d3ar5a1,3ar5,f,f.33.1.1,f.33.1
d2eimg_,2eim,f,f.23.2.1,f.23.2
d4tw1e_,4tw1,f,f.6.1.0,f.6.1
d4g72b1,4g72,f,f.17.2.0,f.17.2
d1occn_,1occ,f,f.24.1.1,f.24.1
d1jgym_,1jgy,f,f.26.1.1,f.26.1
d1t5eg_,1t5e,f,f.46.1.1,f.46.1
d2eily_,2eil,f,f.23.6.1,f.23.6
d4zgha3,4zgh,f,f.69.1.1,f.69.1
d5bqga_,5bqg,f,f.56.1.0,f.56.1
d5xdxw_,5xdx,f,f.23.4.1,f.23.4
d1r3jc_,1r3j,f,f.14.1.1,f.14.1
d6ijj3_,6ijj,f,f.43.1.0,f.43.1
d5nj4h1,5nj4,f,f.23.10.1,f.23.10
d4qvxa_,4qvx,f,f.1.4.1,f.1.4
d1nkzb_,1nkz,f,f.3.1.1,f.3.1
d2zxwy_,2zxw,f,f.23.6.1,f.23.6
d3eh4a_,3eh4,f,f.24.1.1,f.24.1
d1tn0a_,1tn0,f,f.13.1.1,f.13.1
d6u49c_,6u49,f,f.6.1.1,f.6.1
d7nhqx_,7nhq,f,f.23.40.1,f.23.40
d1gfqa_,1gfq,f,f.4.3.1,f.4.3
d1q5ja_,1q5j,f,f.13.1.1,f.13.1
d3asna_,3asn,f,f.24.1.1,f.24.1
d5vx1a1,5vx1,f,f.1.4.0,f.1.4
d3arco_,3arc,f,f.4.1.4,f.4.1
d1y5ic1,1y5i,f,f.21.3.1,f.21.3
d3kg2c3,3kg2,f,f.14.2.1,f.14.2
d7d5xd_,7d5x,f,f.23.1.1,f.23.1
d7cria_,7cri,f,f.13.1.0,f.13.1
d5nxub_,5nxu,f,f.4.3.0,f.4.3
d5lt8a_,5lt8,f,f.54.1.2,f.54.1
d6vwko_,6vwk,f,f.17.1.1,f.17.1
d6a0pa1,6a0p,f,f.10.1.0,f.10.1
d2b6pa_,2b6p,f,f.19.1.1,f.19.1
d6jlpj_,6jlp,f,f.23.32.1,f.23.32
d6yacl_,6yac,f,f.31.1.0,f.31.1
d1nu1h_,1nu1,f,f.28.1.1,f.28.1
d3wiyf_,3wiy,f,f.1.4.1,f.1.4
d6fkba_,6fkb,f,f.13.1.2,f.13.1
d5xdqx_,5xdq,f,f.23.5.1,f.23.5
d3abkk_,3abk,f,f.23.5.1,f.23.5
d2bcce2,2bcc,f,f.23.12.1,f.23.12
d3b5zb2,3b5z,f,f.37.1.1,f.37.1
d3ablz_,3abl,f,f.23.7.1,f.23.7
d1py6a_,1py6,f,f.13.1.1,f.13.1
d2gufa_,2guf,f,f.4.3.3,f.4.3
d2hn2a2,2hn2,f,f.17.3.1,f.17.3
d6zidl_,6zid,f,f.26.1.1,f.26.1
d5azpb1,5azp,f,f.5.1.0,f.5.1
d6z5sb_,6z5s,f,f.3.1.0,f.3.1
d1o0la1,1o0l,f,f.1.4.1,f.1.4
d1sqpc2,1sqp,f,f.21.1.2,f.21.1
d3wmny_,3wmn,f,f.3.1.0,f.3.1
d6pe4h1,6pe4,f,f.17.1.0,f.17.1
d6pfyv_,6pfy,f,f.23.19.1,f.23.19
d1f6nh2,1f6n,f,f.23.10.1,f.23.10
d4ub6f_,4ub6,f,f.23.38.1,f.23.38
d3j9tv2,3j9t,f,f.17.1.1,f.17.1
d6zzyf_,6zzy,f,f.23.16.0,f.23.16
d6z8aa_,6z8a,f,f.4.3.0,f.4.3
d6ybzd_,6ybz,f,f.13.1.0,f.13.1
d6xwma_,6xwm,f,f.54.1.1,f.54.1
d3mhza1,3mhz,f,f.60.1.1,f.60.1
d3wu2e_,3wu2,f,f.23.38.1,f.23.38
d1wpgc4,1wpg,f,f.33.1.1,f.33.1
d6zooa_,6zoo,f,f.29.1.1,f.29.1
d3fdmb1,3fdm,f,f.1.4.1,f.1.4
d5ws6e_,5ws6,f,f.23.38.1,f.23.38
d6et5y_,6et5,f,f.3.1.0,f.3.1
d5zcqg_,5zcq,f,f.23.2.1,f.23.2
d5oy08_,5oy0,f,f.30.1.0,f.30.1
d4utcb1,4utc,f,f.10.1.0,f.10.1
d4p1ya_,4p1y,f,f.6.1.1,f.6.1
d2imta_,2imt,f,f.1.4.0,f.1.4
d6zoo1_,6zoo,f,f.43.1.0,f.43.1
d7nhof_,7nho,f,f.23.38.1,f.23.38
d1l0nd2,1l0n,f,f.23.11.1,f.23.11
d6w0fc_,6w0f,f,f.14.1.1,f.14.1
d3abkn_,3abk,f,f.24.1.1,f.24.1
d1rera2,1rer,f,f.10.1.1,f.10.1
d6gl8a1,6gl8,f,f.1.4.1,f.1.4
d5zcoi_,5zco,f,f.23.3.1,f.23.3
d7c9r5_,7c9r,f,f.3.1.0,f.3.1
d1rzhh2,1rzh,f,f.23.10.1,f.23.10
d4p1xa_,4p1x,f,f.6.1.1,f.6.1
d7dkz3_,7dkz,f,f.43.1.0,f.43.1
d5jjfa_,5jjf,f,f.13.1.1,f.13.1
d2qi9a_,2qi9,f,f.22.1.1,f.22.1
d6ymxr_,6ymx,f,f.27.1.1,f.27.1
d3ablt_,3abl,f,f.23.2.1,f.23.2
d1slqe_,1slq,f,f.47.1.1,f.47.1
d6et51_,6et5,f,f.3.1.0,f.3.1
d4h99m_,4h99,f,f.26.1.1,f.26.1
d3wmmj_,3wmm,f,f.3.1.0,f.3.1
d1ocoa_,1oco,f,f.24.1.1,f.24.1
d2ux4l_,2ux4,f,f.26.1.1,f.26.1
d6zxah_,6zxa,f,f.3.1.0,f.3.1
d6ivrd_,6ivr,f,f.67.1.1,f.67.1
d1dv6t2,1dv6,f,f.23.10.1,f.23.10
d6pfyu_,6pfy,f,f.31.1.1,f.31.1
d2q7mc1,2q7m,f,f.56.1.1,f.56.1
d2n2ma_,2n2m,f,f.4.1.0,f.4.1
d2vv5c3,2vv5,f,f.34.1.1,f.34.1
d1wpga4,1wpg,f,f.33.1.1,f.33.1
d6yac1_,6yac,f,f.43.1.0,f.43.1
d5z86v_,5z86,f,f.23.3.1,f.23.3
d5x19l_,5x19,f,f.23.6.1,f.23.6
d2dyrg_,2dyr,f,f.23.2.1,f.23.2
d3ne2b_,3ne2,f,f.19.1.0,f.19.1
d2eikx_,2eik,f,f.23.5.1,f.23.5
d3poxe_,3pox,f,f.4.3.1,f.4.3
d6wj6c_,6wj6,f,f.55.1.1,f.55.1
d6m0rg1,6m0r,f,f.17.1.1,f.17.1
d4ae0a2,4ae0,f,f.1.2.0,f.1.2
d1sg2a_,1sg2,f,f.48.1.1,f.48.1
d4zbia1,4zbi,f,f.1.4.1,f.1.4
d1c99a_,1c99,f,f.17.1.1,f.17.1
d6vx8b_,6vx8,f,f.67.1.1,f.67.1
d6e4va_,6e4v,f,f.4.3.0,f.4.3
d4p24f_,4p24,f,f.6.1.1,f.6.1
d6iv1b_,6iv1,f,f.67.1.1,f.67.1
d3ason_,3aso,f,f.24.1.1,f.24.1
d1f4za_,1f4z,f,f.13.1.1,f.13.1
d3sy9a_,3sy9,f,f.4.7.1,f.4.7
d1dv3h2,1dv3,f,f.23.10.1,f.23.10
d4g7sa_,4g7s,f,f.24.1.1,f.24.1
d1kfyp_,1kfy,f,f.21.2.2,f.21.2
d1r2cm_,1r2c,f,f.26.1.1,f.26.1
d1jb0k_,1jb0,f,f.30.1.1,f.30.1
d2onjb2,2onj,f,f.37.1.1,f.37.1
d3oaxa_,3oax,f,f.13.1.2,f.13.1
d1qlbf_,1qlb,f,f.21.2.1,f.21.2
d7dkz4_,7dkz,f,f.43.1.0,f.43.1
d7crqi_,7crq,f,f.54.1.0,f.54.1
d5avsa1,5avs,f,f.33.1.1,f.33.1
d1rzhl_,1rzh,f,f.26.1.1,f.26.1
d3m3re_,3m3r,f,f.6.1.1,f.6.1
d5zcpp_,5zcp,f,f.25.1.1,f.25.1
d6pfyi_,6pfy,f,f.23.17.1,f.23.17
d6pfyd_,6pfy,f,f.23.16.1,f.23.16
d4jq6b_,4jq6,f,f.13.1.0,f.13.1
d6iw2g1,6iw2,f,f.10.1.0,f.10.1
d4wd7b_,4wd7,f,f.67.1.1,f.67.1
d6jy4m_,6jy4,f,f.23.7.1,f.23.7
d5o79a_,5o79,f,f.4.3.1,f.4.3
d2fyuf_,2fyu,f,f.27.1.1,f.27.1
d3rkoj_,3rko,f,f.73.2.1,f.73.2
d4p1ye_,4p1y,f,f.6.1.1,f.6.1
d2q7re1,2q7r,f,f.56.1.1,f.56.1
d7djca_,7djc,f,f.54.1.1,f.54.1
d2ixxb_,2ixx,f,f.4.3.1,f.4.3
d3g60a1,3g60,f,f.37.1.1,f.37.1
d6z1jm_,6z1j,f,f.26.1.1,f.26.1
d7c52y_,7c52,f,f.3.1.0,f.3.1
d6et56_,6et5,f,f.3.1.0,f.3.1
d5z84i_,5z84,f,f.23.3.1,f.23.3
d6uzvb_,6uzv,f,f.29.1.1,f.29.1
d5y5sp_,5y5s,f,f.3.1.0,f.3.1
d4qx1a1,4qx1,f,f.1.3.1,f.1.3
d7coui_,7cou,f,f.23.37.1,f.23.37
d3eb7b1,3eb7,f,f.1.3.0,f.1.3
d6n27d_,6n27,f,f.67.1.1,f.67.1
d2qtob1,2qto,f,f.14.1.1,f.14.1
d1phoa_,1pho,f,f.4.3.1,f.4.3
d3zixb1,3zix,f,f.8.1.3,f.8.1
d6u2sa_,6u2s,f,f.6.1.1,f.6.1
d6zzx9_,6zzx,f,f.43.1.0,f.43.1
d2a9ha1,2a9h,f,f.14.1.1,f.14.1
d3du2h1,3du2,f,f.23.10.1,f.23.10
d3l70j_,3l70,f,f.23.14.1,f.23.14
d2uwth1,2uwt,f,f.23.10.1,f.23.10
d6oqtj_,6oqt,f,f.17.1.1,f.17.1
d6j8mp_,6j8m,f,f.25.1.1,f.25.1
d7cjjc_,7cjj,f,f.55.1.1,f.55.1
d6o7ui2,6o7u,f,f.17.1.0,f.17.1
d5i82d2,5i82,f,f.1.2.0,f.1.2
d3x29c_,3x29,f,f.63.1.1,f.63.1
d7lh7b_,7lh7,f,f.1.4.1,f.1.4
d6v78a_,6v78,f,f.4.3.1,f.4.3
d3wg7o1,3wg7,f,f.17.2.1,f.17.2
d6z3ta_,6z3t,f,f.41.1.0,f.41.1
d4oq6b1,4oq6,f,f.1.4.1,f.1.4
d3rvzb_,3rvz,f,f.14.1.2,f.14.1
d6pfyh_,6pfy,f,f.31.1.1,f.31.1
d3ag1q_,3ag1,f,f.23.1.1,f.23.1
d5zcoz_,5zco,f,f.23.7.1,f.23.7
d5gthd_,5gth,f,f.26.1.1,f.26.1
d1yq3c_,1yq3,f,f.21.2.2,f.21.2
d1gfna_,1gfn,f,f.4.3.1,f.4.3
d5b66j_,5b66,f,f.23.32.1,f.23.32
d3h1jq2,3h1j,f,f.23.11.0,f.23.11
d6jlmd_,6jlm,f,f.26.1.1,f.26.1
d6jlmc_,6jlm,f,f.55.1.1,f.55.1
d4kt0f_,4kt0,f,f.23.16.1,f.23.16
d6nmfy_,6nmf,f,f.23.6.1,f.23.6
d6mvya1,6mvy,f,f.14.1.2,f.14.1
d1z9ka1,1z9k,f,f.26.1.1,f.26.1
d1rgnm_,1rgn,f,f.26.1.1,f.26.1
d1bgyo3,1bgy,f,f.21.1.2,f.21.1
d2jo1a_,2jo1,f,f.23.43.1,f.23.43
d3am2a2,3am2,f,f.8.1.3,f.8.1
d4jq6c_,4jq6,f,f.13.1.0,f.13.1
d3wixa_,3wix,f,f.1.4.1,f.1.4
d3ag3m_,3ag3,f,f.23.7.1,f.23.7
d5kail_,5kai,f,f.23.31.1,f.23.31
d3rkom_,3rko,f,f.72.1.1,f.72.1
d7cjie_,7cji,f,f.23.38.1,f.23.38
d3abmq_,3abm,f,f.23.1.1,f.23.1
d5ws6z_,5ws6,f,f.17.5.1,f.17.5
d3zmha_,3zmh,f,f.51.1.1,f.51.1
d6pfyr_,6pfy,f,f.23.17.1,f.23.17
d3wu2i_,3wu2,f,f.23.37.1,f.23.37
d5z84x_,5z84,f,f.23.5.1,f.23.5
d2eikp_,2eik,f,f.25.1.1,f.25.1
d5aw7g_,5aw7,f,f.23.43.1,f.23.43
d2dysv_,2dys,f,f.23.3.1,f.23.3
d5y5sa_,5y5s,f,f.3.1.0,f.3.1
d3cxhq_,3cxh,f,f.28.1.1,f.28.1
d3rlfg_,3rlf,f,f.58.1.1,f.58.1
d5xdqt_,5xdq,f,f.23.2.1,f.23.2
d6qypa1,6qyp,f,f.1.4.1,f.1.4
d5vkca1,5vkc,f,f.1.4.1,f.1.4
d4y28l_,4y28,f,f.31.1.0,f.31.1
d5z86d_,5z86,f,f.23.1.1,f.23.1
d4nh2f1,4nh2,f,f.44.1.0,f.44.1
d5x1fi_,5x1f,f,f.23.3.1,f.23.3
d2pnod1,2pno,f,f.56.1.1,f.56.1
d2bs3c1,2bs3,f,f.21.2.1,f.21.2
d5y5ss_,5y5s,f,f.3.1.0,f.3.1
d4utca1,4utc,f,f.10.1.0,f.10.1
d1jb0m_,1jb0,f,f.23.19.1,f.23.19
d1prch2,1prc,f,f.23.10.1,f.23.10
d6oqcb_,6oqc,f,f.1.4.1,f.1.4
d3wmnu_,3wmn,f,f.3.1.0,f.3.1
d6u3tb_,6u3t,f,f.6.1.1,f.6.1
d7jz3b_,7jz3,f,f.4.3.1,f.4.3
d3ag2j_,3ag2,f,f.23.4.1,f.23.4
d1prna_,1prn,f,f.4.3.1,f.4.3
d7c9rp_,7c9r,f,f.3.1.0,f.3.1
d3rlff2,3rlf,f,f.58.1.1,f.58.1
d1lnqe2,1lnq,f,f.14.1.1,f.14.1
d6qfca1,6qfc,f,f.1.4.1,f.1.4
d4o4ud2,4o4u,f,f.4.1.0,f.4.1
d1y5lc1,1y5l,f,f.21.3.1,f.21.3
d5vkqa2,5vkq,f,f.14.1.3,f.14.1
d4qnhb1,4qnh,f,f.15.1.1,f.15.1
d5xdxa_,5xdx,f,f.24.1.1,f.24.1
d1pxsa_,1pxs,f,f.13.1.1,f.13.1
d3tuie_,3tui,f,f.58.1.1,f.58.1
d5v2ca_,5v2c,f,f.26.1.1,f.26.1
d6k5aa_,6k5a,f,f.20.1.1,f.20.1
d2q7rc1,2q7r,f,f.56.1.1,f.56.1
d1pvla_,1pvl,f,f.6.1.1,f.6.1
d7nhpf_,7nhp,f,f.23.38.1,f.23.38
d6yc4e_,6yc4,f,f.13.1.0,f.13.1
d5b1al_,5b1a,f,f.23.6.1,f.23.6
d6jlfe_,6jlf,f,f.67.1.1,f.67.1
d3j9ty1,3j9t,f,f.17.1.1,f.17.1
d5w97k_,5w97,f,f.23.5.1,f.23.5
d5v2cl_,5v2c,f,f.23.31.1,f.23.31
d3aefd_,3aef,f,f.21.2.2,f.21.2
d4xk8f_,4xk8,f,f.23.16.0,f.23.16
d2eikd_,2eik,f,f.23.1.1,f.23.1
d4g7qc_,4g7q,f,f.23.9.1,f.23.9
d6pe4k1,6pe4,f,f.17.1.1,f.17.1
d3l73d2,3l73,f,f.23.11.0,f.23.11
d3gh1d3,3gh1,f,f.68.2.1,f.68.2
d3bvdc1,3bvd,f,f.23.9.1,f.23.9
d4dxwc_,4dxw,f,f.14.1.0,f.14.1
d1oczw_,1ocz,f,f.23.4.1,f.23.4
d6pfys_,6pfy,f,f.23.18.1,f.23.18
d2fcpa_,2fcp,f,f.4.3.3,f.4.3
d4ck0b_,4ck0,f,f.62.1.1,f.62.1
d1r2ea1,1r2e,f,f.1.4.1,f.1.4
d4gp4a_,4gp4,f,f.24.1.1,f.24.1
d1vf5o_,1vf5,f,f.32.1.1,f.32.1
d6iv2c_,6iv2,f,f.67.1.1,f.67.1
d2uuha1,2uuh,f,f.56.1.1,f.56.1
d1xmea_,1xme,f,f.24.1.1,f.24.1
d6n28c_,6n28,f,f.67.1.1,f.67.1
d2axtk1,2axt,f,f.23.36.1,f.23.36
d3ag3k_,3ag3,f,f.23.5.1,f.23.5
d6z5r0_,6z5r,f,f.3.1.0,f.3.1
d1maza_,1maz,f,f.1.4.1,f.1.4
d6u49g_,6u49,f,f.6.1.1,f.6.1
d4p24c_,4p24,f,f.6.1.1,f.6.1
d1urza2,1urz,f,f.10.1.1,f.10.1
d6z10a_,6z10,f,f.13.1.0,f.13.1
d3zumh1,3zum,f,f.23.10.1,f.23.10
d6zidh1,6zid,f,f.23.10.1,f.23.10
d3dknc1,3dkn,f,f.17.6.1,f.17.6
d2lpca1,2lpc,f,f.1.4.1,f.1.4
d3nmoa_,3nmo,f,f.20.1.1,f.20.1
d7cp5m_,7cp5,f,f.23.7.1,f.23.7
d4bd7a_,4bd7,f,f.1.4.0,f.1.4
d5d6ic_,5d6i,f,f.62.1.1,f.62.1
d2y00b_,2y00,f,f.13.1.3,f.13.1
d6zkeg_,6zke,f,f.71.1.1,f.71.1
d7c9ro_,7c9r,f,f.3.1.0,f.3.1
d4eslb1,4esl,f,f.17.2.1,f.17.2
d5b1ag_,5b1a,f,f.23.2.1,f.23.2
d2eill_,2eil,f,f.23.6.1,f.23.6
d4gt0b1,4gt0,f,f.10.1.0,f.10.1
d4cu4a_,4cu4,f,f.4.3.3,f.4.3
d5x1fn_,5x1f,f,f.24.1.1,f.24.1
d7c9rr_,7c9r,f,f.3.1.0,f.3.1
d6r1fa_,6r1f,f,f.4.3.3,f.4.3
d1mm4a1,1mm4,f,f.4.1.2,f.4.1
d6jlom_,6jlo,f,f.23.35.1,f.23.35
d1rvjm_,1rvj,f,f.26.1.1,f.26.1
d1tzoo1,1tzo,f,f.60.1.1,f.60.1
d7cohk_,7coh,f,f.23.5.1,f.23.5
d3t0sa_,3t0s,f,f.4.7.2,f.4.7
d3szdb1,3szd,f,f.4.7.2,f.4.7
